school_id,school_name,sort_name,text
1001238001,河海大学,HHU,河海大学是一所具有百年办学历史，以水利为特色，工科为主，多学科协调发展的教育部直属全国重点大学，是实施国家“211工程”重点建设、国家优势学科创新平台建设以及设立研究生院的高校。学校源于1915年，由近代著名教育家、实业家张謇创办的河海工程专门学校，是中国第一所培养水利人才的高等学府，开创了中国水利高等教育的先河。一百年来，学校在治水兴邦的奋斗历程中发展壮大，被誉为“水利高层次创新创业人才培养的摇篮和水利科技创新的重要基地”。
1001239001,南京农业大学,NJAU,"南京农业大学坐落于钟灵毓秀、虎踞龙蟠的古都南京，前身可溯源至1902年三江师范学堂农学博物科和1914年私立金陵大学农科。1984年更名为南京农业大学。2000年由农业部独立建制划转教育部。
　　南京农业大学是一所以农业和生命科学为优势和特色，农、理、经、管、工、文、法学多学科协调发展的教育部直属全国重点大学，是国家“211工程”重点建设大学和“985优势学科创新平台”高校之一。设有62个本科专业、32个硕士授权一级学科、15种专业学位授予权、16个博士授权一级学科和15个博士后流动站。"
36001,合肥工业大学,HFUT,合肥工业大学是一所教育部直属的全国重点大学、国家”211工程”重点建设高校和“985工程优势学科创新平台”建设高校，中美绿色合作伙伴关系参与者之一，“111计划”高校。是教育部“卓越工程师培养计划”首批试点高校；全国首批国家建设高水平大学公派研究生项目签约高校；全国首批具有自主招生资格的全国重点大学之一；同时还是高水平行业特色大学优质资源共享联盟和高水平行业特色型大学战略合作联盟成员；学校由安徽省人民政府与教育部、工业与信息化部共建，被誉为汽车领域的“黄埔军校”。
116001,福州大学,FZU,福州大学，简称福大，是国家“211工程”重点建设高校，教育部首批“卓越工程师教育培养计划”全国61所试点高校之一 ，入选国家“2011计划”、“千人计划”、“国家建设高水平大学公派研究生项目”  ，化学、工程学和材料科学学科进入ESI全球排名前1%。是国家理科基础科学研究和教学人才培养全国14个化学“理科基地”之一，同时也是国家集成电路人才培养基地  ，拥有教育部、科技部共同认定的国家级大学科技园  ，是国家教育部与福建省人民政府签约重点共建的高水平大学。
52002,南昌大学,NCU,"南昌大学是国家“双一流”计划世界一流学科建设高校，是江西省唯一的国家“211工程”重点建设高校，是教育部与江西省部省合建高校，是江西省高水平大学整体建设高校。
    党和国家领导人、教育部和江西省委、省政府高度重视学校的建设与发展。2008年10月，习近平同志视察学校时深情寄语“南昌大学前景无限”。2016年2月，习近平总书记再次亲临学校视察，就高校科研创新和人才培养发表重要讲话，并勉励学校走创新发展之路，希望当代大学生珍惜韶华，用青春铺路，让理想延伸。"
68001,中国石油大学（华东）,UPC,中国石油大学是教育部直属全国重点大学，是国家“211工程”重点建设和开展“优势学科创新平台”建设并建有研究生院的高校之一。中国石油大学（华东）是教育部和五大能源企业集团公司、教育部和山东省人民政府共建的高校，是石油、石化高层次人才培养的重要基地，被誉为“石油科技人才的摇篮”，现已成为一所以工为主、石油石化特色鲜明、多学科协调发展的大学。
1001239004,郑州大学,ZZU,郑州大学是国家“211工程”重点建设高校，由原郑州大学、郑州工业大学和河南医科大学三校合并组建新郑州大学。学校师资雄厚，现拥有院士及知名专家数十人，嵇文甫、霍秉权等专家学者，都曾在此执鞭任教。学生来自全国30个省市自治区、世界60余个国家和地区，植根中原文化，融汇文、理、工、医等12个学科门类、111个本科专业，形成多学科交叉、互补的育人氛围。学校本部共四个校区，总占地面积5700余亩。今天的郑州大学，正着力打造一流学科，争创全国一流大学。
49001,中国地质大学（武汉）,CUG,"中国地质大学是教育部直属全国重点大学, 是国家批准设立研究生院的大学，是国家“211工程”、国家“双一流”建设高校。中国地质大学位于武汉东湖之畔，南望山麓，学校以地球科学为主要特色，学科涵盖理学、工学、文学、管理学、经济学、法学、教育学、艺术学等门类，地质学、地质资源与地质工程2个一级学科入选“双一流”建设学科。"
103001,武汉理工大学,WHUT,武汉理工大学是由原武汉工业大学、武汉交通科技大学、武汉汽车工业大学于2000年5月27日合并组建而成，是教育部直属的全国重点大学，是首批列入国家“211工程”重点建设的高校。学校进入英国《泰晤士高等教育》2014年亚洲大学前100名排行榜，名列第49位；进入《泰晤士高等教育》2014-2015年度世界大学前400名排行榜，位居351-400位。
104001,华中农业大学,HZAU,华中农业大学（Huazhong Agricultural University）是中华人民共和国教育部直属的一所以生命科学为特色，农、理、工、文、法、经、管协调发展的全国重点大学，是国家“211工程”、“985工程优势学科创新平台”重点建设院校，入选“863计划”、“111计划”、“卓越工程师教育培养计划”、“卓越农林人才教育培养计划”、“海外高层次人才引进计划”，是武汉七校联合办学成员，是国家生命科学与技术、农业现代化建设优秀人才培养的重要基地。
105001,华中师范大学,CCNU,        华中师范大学位于九省通衢的湖北省武汉市，坐落在武昌南湖之滨的桂子山上，占地面积160余万平方米，是教育部直属重点综合性师范大学，国家“211工程”重点建设大学，国家教师教育“985优势学科创新平台”建设高校，国家“双一流”建设高校。学校人才培养体系完备。下设28个教学科研单位，有75个本科专业；33个硕士学位授权一级学科，21个硕士专业学位类别；21个博士学位授权一级学科，1个博士专业学位类别，18个博士后科研流动站和1个博士后科研工作站。学校师资队伍力量雄厚。现有教职工3600余人，专任教师1900余人，其中教授、副教授1325人，博士生导师605人；有人文社科资深教授、国家级教学名师等各类国家级高层次人才80多人。学校学科建设成效显著。拥有国家“双一流”建设学科3个，国家重点学科9个（含培育学科1个），湖北省优势特色学科（群）5个，湖北省一级重点学科22个。
106001,中南财经政法大学,ZUEL,中南财经政法大学是中华人民共和国教育部直属的一所以经济学、法学、管理学为主干，兼有哲学、文学、史学、理学、工学、艺术学等九大学科门类的普通高等学校，是国家“211工程”和“985工程”优势学科创新平台项目重点建设高校之一。学校现有两个校区，南湖校区位于风景秀丽的南湖湖畔，首义校区位于历史悠久的黄鹤楼下。
39001,湖南师范大学,HUNNU,湖南师范大学始建于1938年的国立师范学院，位于历史文化名城长沙。后更名为湖南师范学院、湖南师范大学。是以师范教育著称、具有悠久历史的著名师范大学，是国家“211工程”重点建设的大学、教育部普通高等学校本科教学工作水平评估优秀高校，2012年入选中西部高校基础能力建设工程。
1001177001,华南师范大学,scnu,华南师范大学始建于1933年，前身是广东省立勷勤大学师范学院。1996年进入国家“211 工程”重点建设大学行列，2015年成为广东省人民政府和教育部共建高校，同年进入广东省高水平大学整体建设高校行列。学校现有广州石牌、广州大学城和佛山南海 3 个校区，是一所包括哲学、经济学、法学、教育学、文学、历史学、理学、工学、农学、医学、管理学、艺术学等学科在内的门类较齐全的综合性教学研究型大学。
1001195001,暨南大学,JNU,"暨南大学素有“华侨最高学府”之称，是国务院侨办、教育部、广东省共建的国家“211工程”重点综合性大学，综合实力稳居全国高校前50名左右。2015年6月，学校入选广东省高水平大学重点建设高校。
作为中国历史最悠久的大学之一，暨南大学在中国高等教育史上有着重要地位：第一所由国家创办的华侨高等学府，校名一直沿用的百年名校之一，全国首批试行学分制的高校，最早在综合性大学里开办医学院的大学，最早设立华侨华人问题研究机构的大学，最早创设商科的大学，全国招收境外学生最多的大学。"
1203225801,华南农业大学,HNNY,"全国重点大学,广东省和农业部共建的“211工程”大学,广东省高水平大学重点建设高校。校园坐落在素有“花城”美誉的广州市，土地总面积8306余亩，其中天河五山校部4443余亩，增城教学科研基地3863余亩。学校建筑总面积145万平方米。自然景色与人文景观交相辉映，形成了“五湖四海一片林的紫荆校园”。"
108002,广西大学,GXU,广西大学（Guangxi University），简称“西大”，位于广西壮族自治区首府南宁市，是广西办学历史最悠久、规模最大的综合性大学，是广西唯一的国家“211工程”建设学校，中西部高校提升综合实力计划建设高校，世界一流学科建设高校，教育部和广西壮族自治区人民政府合建的“部区合建”高校。现有1个“世界一流”建设学科、2个“部区合建”一流学科群，2个国家重点学科，1个国家重点（培育）学科。入选“卓越工程师教育培养计划”“卓越法律人才教育培养计划”和“卓越农林人才教育培养计划”。
35001,西南交通大学,SWJTU,西南交通大学（Southwest Jiaotong University）位于素有“天府之国”美誉的历史文化名城成都，是教育部直属，由教育部、四川省和成都市共建的全国重点大学，是国家“211工程”、“985工程优势学科创新平台”、“2011计划”和 “卓越工程师教育培养计划”重点建设大学，“1+2+1中美人才培养计划”、“中法4+4”项目 ”、“中欧精英大学联盟”的主要成员；学校为国家建设高水平大学公派研究生项目签约高校，是具有博士、硕士学位授予权的高校。
122001,西南财经大学,SWUFE,"西南财经大学，位于四川省成都市，是教育部直属的全国重点大学，国家首批“211工程”大学之一，国家“985工程优势学科创新平台”重点建设高校。
        西南财经大学以金融学科为优势，在金融行业有着深远的影响力。学校的前身是1925年在上海创办的光华大学，1985年正式更名为西南财经大学。
        西南财经大学现有全日制在校学生22600余人，其中普通全日制本科生15800余人；硕士研究生5800余人，博士研究生900余人。长期留学生700余人。"
1001449002,云南大学,YNU,云南大学始建于1922年，时为私立东陆大学。1996年首批列入国家“211工程”重点建设大学，2001年列入西部大开发重点建设院校，2004年成为教育部和云南省人民政府重点共建高校，2006年被教育部评为本科教学优秀学校，2012年成为国家“中西部高校基础能力建设工程”和“中西部高校提升综合实力工程”实施院校，2016年成为国家“一省一校”工程实施院校，2017年成为中国首批42所“一流大学”建设高校之一，2018年跻身于中西部14所“以部为主、部省合建”高校行列。
108003,西北大学,NWU,西北大学肇始于1902年的陕西大学堂和京师大学堂速成科仕学馆。1912年始称西北大学。1923年改为国立西北大学。1937年西迁来陕的国立北平大学、北平师范大学、北洋工学院和北平研究院等组成国立西安临时大学，1938年改为国立西北联合大学，1939年复称国立西北大学。新中国成立后为教育部直属综合大学。1950年复名西北大学。1958年改隶陕西省主管。1978年被确定为全国重点大学。现为国家“211工程”建设院校、教育部与陕西省共建高校。
1001268003,长安大学,CHD,"长安大学直属国家教育部，是教育部和交通运输部、国土资源部、住房和城乡建设部、陕西省人民政府共建的国家""211工程""重点建设大学，是国家 ""985工程""优势学科创新平台建设高校，2000年由始建于二十世纪50年代初的原西安公路交通大学、西安工程学院、西北建筑工程学院合并组建而成。学校座落于历史文化名城西安，现有校本部和渭水2个校区、太白山和梁山2个教学实习基地，校园面积3745亩。校本部毗邻西安大雁塔，渭水校区位于国家级西安经济技术开发区。"
109001,西安电子科技大学,XDU,"西安电子科技大学是以信息与电子学科为主，工、理、管、文多学科协调发展的全国重点大学，直属教育部，是国家“优势学科创新平台”项目和“211工程”项目重点建设高校之一、首批35所示范性软件学院的高校之一和首批9所获批设立集成电路人才培养基地的高校之一。
   学校前身是1931年诞生于江西瑞金的中央军委无线电学校，是毛泽东等老一辈革命家亲手创建的第一所工程技术学校。1958年学校迁址西安，1966年转为地方建制，1988年定为现名。"
140001,第四军医大学,FMMU,中国人民解放军第四军医大学是一所为军队培养高层次医学专业人才的全国重点大学。学校1954年由原第四军医大学和原第五军医大学合并而成。原第四军医大学的前身是创建于1941年的八路军晋西北军区卫生学校，原第五军医大学的前身是创建于1935年的南京国立中央大学医学院。学校1959年被确定为全国首批重点大学，1995年进入军队重点建设院校行列，1997年成为国家首批“211工程”重点建设院校。
1001170001,陕西师范大学,SNNU,"陕西师范大学是教育部直属、世界一流学科建设高校，国家“211工程”重点建设大学，国家教师教育“985工程优势学科创新平台”建设高校，是国家培养高等院校、中等学校师资和教育管理干部以及其他高级专门人才的重要基地，被誉为“教师的摇篮”。学校前身是1944年成立的陕西省立师范专科学校，1954 年更名为西安师范学院,1960年与陕西师范学院合并，定名为陕西师范大学，1978年划归教育部直属。学校位于世界四大历史文化名城之一的古都西安，占地面积2700余亩，建有长安、雁塔两个校区。"
94001,宁夏大学,NXU,"宁夏大学是教育部与自治区人民政府“部区合建”高校，国家“一流学科”建设高校，国家“211工程”重点建设高校。
始建于1958年，1997年与原宁夏工学院、银川师专（含宁夏教育学院）合并；2002年与宁夏农学院合并，组建了新的宁夏大学。学校坐落在历史悠久、风光秀丽的塞上历史文化名城银川市。
学校秉承“尚德、勤学、求是、创新”的校训，坚持走特色发展之路，着力提高办学质量，不断促进内涵发展，现已成为一所理、工、农、经、管、文、法、艺等多学科协调发展的综合性大学。"
132001,青海大学,QHU,青海大学始建于1958年，是一所以工、农、医、管四大学科为主，其他学科协调发展的教学研究型大学。2001年以来，清华大等4所知名高校先后对口支援青海大学，2004年成为青海省人民政府与教育部共同建设的“省部共建”大学，2008年成为国家“211工程”重点建设大学，2012年入选全国14所“中西部高校提升综合实力”高校行列，2016年成为国家首批百所创新创业示范校，2017年入选国家“世界一流学科”建设高校，2018年成为教育部与青海省人民政府“部省合建”高校。
150001,中国科学院大学,GUCAS,"中国科学院大学（英文名 ：University of Chinese Academy of Sciences），简称""国科大""，是国家教育部正式批准成立的一所以研究生教育为主的科教融合、独具特色的高等学校。国科大的前身是中国科学院研究生院，成立于1978年，是经党中央国务院批准创办的新中国第一所研究生院，培养了我国的第一个理学博士、第一个工学博士、第一个女博士、第一个双学位博士。经教育部批准，国科大从2014年起开始招收本科生。"
1001391001,中国社会科学院大学,UCASS,中国社会科学院大学，校训“笃学、慎思、明辨、尚行”，以马克思主义为指导，坚持党的领导，坚持正确的办学方向，坚持中国特色社会主义大学的办学方针，致力培养政治可靠、作风过硬、理论深厚、学术精湛的哲学社会科学后备人才，培养又红又专、德才兼备、全面发展的中国特色社会主义事业接班人和建设者，努力建设成为具有中国特色的社会主义一流文科大学。
1444612161,重庆市平台对接（测试）,GXDXCS,广西大学
1444776161,重庆人文科技学院,CQSPT008,"重庆人文科技学院，系原西南大学育才学院，建立于2000年5月。2013年4月，经教育部批准转设为独立设置的普通本科高校，成为重庆市第一所、也是唯一一所获得批准转设的民办普通本科高校。2013年初，学校被教育部确定为全国应用型大学战略研究试点高校之一，正在积极创建西部领先、全国有重要影响的应用型大学。
"
1444116161,重庆邮电大学,GYD069,重庆邮电大学是国家布点设立并重点建设的邮电高校之一，是工业和信息化部与重庆市共建的一所特色鲜明、优势突出，在信息通信领域具有重要影响的高水平教学研究型大学。
1444135164,四川财经职业学院,SVCFE,四川财经职业学院创建于1963年，隶属四川省财政厅，是经四川省人民政府批准、教育部备案的全日制公办普通高等职业院校，省级示范性高职院校、四川省优质高职院校建设学校、全国财经职业教育教学指导委员会委员单位、四川财经职业教育联盟牵头单位，四川省国家公务员培训施教机构和四川省财政系统干部继续教育培训基地。
1444146162,四川外国语大学,SISU,"       四川外国语大学，简称“川外”，坐落在重庆市沙坪坝区，是一所经国家教育部批准，隶属于重庆市人民政府的全日制普通高校，为国家最早设立的四所外语专业高等院校之一。
      学校秉承“团结、勤奋、严谨、求实”的优良校风，弘扬“海纳百川，学贯中外”的校训精神，形成了“国际导向、外语共核、多元发展”的办学特色，开拓出一条“内涵发展，质量为先，中外合作，分类培养”的办学路径。
      学校现已发展成为以外国语言文学学科为主，文学、教育学、经济学、管理学、法学、艺术学等学科协调发展的多科型外国语大学，具备了博士研究生教育、硕士研究生教育、本科教育、留学生教育、继续教育及强化培训等多形式、多层次的完备办学体系。学校还设有外国语言文学博士后科研流动站，创办了《外国语文》、《英语研究》等学术期刊。学校已成为西南地区外语和涉外人才培养以及外国语言文化、对外经济贸易、国际问题研究的重要基地。 "
1444150161,陕西理工大学,SNUT,陕西理工大学坐落在中国历史文化名城——汉中市，学校创建于1958年，是全国首批具有学士学位授予权的高校之一。先后经历了汉中大学、汉中师范学院与北京大学汉中分校、陕西工学院、陕西理工大学等发展阶段。2016年经教育部批准，陕西理工学院更名为陕西理工大学。学校现有两个校区，校园总面积128.23万平方米，校舍建筑总面积68.39万平方米。现设有17个学院和2个教学实验实训中心。设有65个本科专业。拥有中国语言文学、生物学、机械工程等7个一级学科硕士授权点，6个硕士专业学位授权点。
1444501161,北京工商大学,BJGS,北京工商大学是北京市重点建设的高水平研究型大学。1999年6月经教育部批准由北京轻工业学院与北京商学院合并，机械工业管理干部学院并入组建而成。合并组建后的北京工商大学步入了新的发展时期，综合实力显著增强，现已发展成为理、工、经、管、文、法、艺等学科相互支撑、协调发展的多科性大学，并将按照“特色、内涵、规范、质量”八字方针，努力实现特色鲜明的高水平研究型大学发展目标。2018年5月，经国务院学位委员会第三十四次会议批准，学校成为博士学位授予单位，应用经济学、食品科学与工程获批一级学科博士学位授权点。截至2020年1月， 学校有阜成路校区和良乡校区，总占地面积1230.6亩；学校现设14个学院、1个教学部；有1个国家工程实验室、2个国家级检测中心、1个国家级实验教学示范中心、2个国家级虚拟仿真实验教学中心、1个科技部中国-加拿大联合实验室；农业科学学科进入ESI排名世界前1%。
1203198801,北京建筑大学,BJJZ,北京建筑大学是北京市和住房城乡建设部共建高校、教育部“卓越工程师教育培养计划”试点高校和北京市党的建设和思想政治工作先进高校，是一所具有鲜明建筑特色、以工为主的多科性大学，是“北京城市规划、建设、管理的人才培养基地和科技服务基地”、“北京应对气候变化研究和人才培养基地”和“国家建筑遗产保护研究和人才培养基地”，是北京地区唯一一所建筑类高等学校。
20001,北京协和医学院,PUMC,北京协和学院由美国洛克菲勒基金会于1917年创办，是我国最早设有八年制临床医学专业和护理本科教育的全国重点医科大学，被誉为中国医学界的殿堂。2007年5月18日，中国协和医科大学正式更名为北京协和医学院。党中央、国务院和国家历届领导人对院校的发展十分关心支持。江泽民主席1997年亲笔为院校题写了“严谨、博精、创新、奉献”的院校训；胡锦涛主席对院校发展寄予了深切关注和殷切期望。
1001330001,首都经济贸易大学,CUEB,首都经济贸易大学建于1956年，是由原北京经济学院和原北京财贸学院于1995年合并、组建的北京市属重点大学。近60年来，学校已发展为拥有经济学、管理学、法学、文学、理学和工学等六大学科，以经济学、管理学为重要特色和突出优势，各学科相互支撑、协调发展的现代化、多科性财经类大学。学校劳动经济学获批国家级重点学科，并入选教育部“特色重点学科项目”。学校特大城市研究院为北京市协同创新中心，拥有北京市哲学社会科学CBD发展研究基地、北京市经济社会发展政策研究基地等市级研究机构。
1203077802,外交学院,CFAU,外交学院于1955年由周恩来总理亲自倡议、经党中央批准成立，以服务中国外交事业为宗旨，培养一流外交外事人才的小规模、高层次、特色鲜明的外交部唯一直属高校。自创建以来，外交学院为国家培养了两万余名优秀毕业生，其中有500多人担任驻外大使，被誉为“中国外交官的摇篮”。学院现拥有国际关系、外交学两个国家级重点学科，英语语言文学为国家级特色专业，国际关系、外交学和英语语言文学三个北京市重点学科。2017年9月，外交学院被教育部批准为全国95所一流学科建设高校之一。
125001,首都师范大学,CNU,首都师范大学建于1954年，办学历史可追溯至1905年成立的通州师范，是国家“双一流”建设高校、北京市与教育部“省部共建”高校。学校现有学科专业涵盖文、理、工、管、法、教育、外语、艺术等，六十多年来已培养各类高级专门人才二十余万名，是北京市人才培养的重要基地。
1001460001,首都体育学院,CUPES,首都体育学院是北京市属唯一高等体育院校。学校现有本部校区、北校区和凤凰岭校区3个校区。在校学生近5000人，其中本科生约2800人，博士、硕士研究生约800人，成人学历教育学生约700人，竞技体校学生约400人，留学生约100人。学校现有体育学和心理学两个一级学科硕士学位授权点，体育教育训练学、运动人体科学、体育人文社会学、民族传统体育学、运动康复学、运动心理学六个二级学科硕士学位授权点及体育硕士、新闻与传播硕士两个专业学位授权点。拥有北京市重点（建设）学科3个。
1001289001,北京语言大学,BLCU,北京语言大学是教育部直属高等学校，是在周恩来总理的亲自关怀下建立的，创办于1962年。北京语言大学是中国唯一一所以对来华留学生进行汉语、中华文化教育为主要任务的国际型大学，素有“小联合国”之称；学校对中国学生进行外语、中文、信息科学、金融等专业教育，同时承担着培养汉语师资、出国留学预备人员出国前的外语培训工作等任务。经过五十多年的发展，北京语言大学已经发展成为一所以语言教学与研究为特色和优势，中文、外语及相关学科协同发展的多科性大学。
1203033801,北京第二外国语学院,BISU,北京第二外国语学院是一所以外国语言文学和旅游管理为优势特色学科，文学、管理学、经济学、法学、哲学等多学科门类协调发展的著名高校，是中国外语、翻译、旅游、经贸等人才培养与研究的重要基地，是一所具有鲜明国际化特色的大学。
131003,北京物资学院,bwu,"北京物资学院是一所以物流和流通为特色，以经济学科为基础，以管理学科为主干，经、管、理、工、文、法等多学科协调发展的公办普通高等院校。1980年建校，先后隶属于国家物资总局、物资部、国内贸易部，1998年划归北京市管理。2018年，经北京市人民政府批准，北京市商务科技学校并入北京物资学院。
学校位于北京市朝阳北路东段，北京城市副中心核心区域，地处古老的京杭大运河源头，文化底蕴深厚，环境优美宜人，是北京市授予的“美丽校园”“文明校园”和“花园式单位”。校园占地670余亩，建筑面积20万余平方米，教学、科研和生活设施齐全。现有28个本科专业、5个一级学科硕士学位授权和4个专业学位硕士授权类别。现有本科生、硕士研究生、留学生等近8000人。学校面向全国30个省、自治区、直辖市招生。几十年来，学校为国家培养了大批流通领域的高级专业人才，尤其在物流、证券期货等行业中，毕业生享有较高社会声誉。"
1001222001,国际关系学院,GJGX,国际关系学院始建于1949年，在周恩来总理的亲切关怀下成立，是一所富有优良传统的高等学府。多年来党和国家领导人重视和关心学校办学工作。老一辈无产阶级周恩来、朱德、邓颖超等同志曾多次来校视察，与师生亲切交谈，给予极大关怀。陈毅副总理亲笔题写校名。邓小平、陈云、叶剑英等中央领导同志也在不同历史时期，对我校的建设与发展做出重要批示。
1001440001,中国音乐学院,CCM,中国音乐学院于1964年建立。学校坚持党的领导，坚持社会主义办学方向，以国学为根基，独具中国音乐教育和研究特色，培养中国音乐理论、中国音乐创作、中国音乐表演专门人才；以办学理念“承国学、扬国韵、育国器、强国音”为指导，倡导和建设“中国乐派”，是教育部“一流学科”建设学校、“全球音乐教育联盟”总部基地学校。素有“中国音乐家的摇篮”“中国音乐的殿堂”的美誉。
1203099801,中央美术学院,CAFA,中央美术学院是教育部直属的唯一一所高等美术学校。现设有中国画、造型、设计、建筑、人文、城市设计、实验艺术、艺术管理与教育等八个专业分院，致力于建设造型、设计、建筑、人文等学科群相互支撑、相互影响的现代形态美术教育学科结构，在构建新世纪中国特色的美术教育体系中发挥引领作用，以鲜明的中国特色、高水平的教学质量和研究成果，赢得国际美术教育界的高度赞誉，成为中国高等美术教育领域具有代表性、引领性和示范性的美术院校，并在国际一流的美术院校中享有重要地位。
1444547162,中央戏剧学院,CAD,"中央戏剧学院是新中国第一所戏剧教育高等学校，是教育部直属院校，是中国戏剧影视艺术教育的最高学府，是国家确定的世界一流学科建设高校，是中国高等戏剧教育联盟总部、亚洲戏剧教育研究中心总部和世界戏剧教育联盟秘书处所在地，是世界著名艺术院校。
中央戏剧学院设表演系、导演系、舞台美术系、戏剧文学系、音乐剧系、京剧系、歌剧系、舞剧系、偶剧系、戏剧教育系、戏剧管理系、电影电视系、戏剧学系。本科专业设置有：表演专业、戏剧影视导演专业、戏剧影视美术设计专业、戏剧影视文学专业、戏剧学专业、播音与主持艺术专业、戏剧教育专业、艺术管理专业。学院具有戏剧与影视学和艺术学理论的博士、硕士学位授权一级学科点。学院设博士后科研流动站。
在长期的办学实践中，中央戏剧学院坚持现实主义美学原则，继承中华民族美学传统，博采众长，厚基础、重实践，秉承“求真、创造、至美”的校训，致力于为国家乃至世界培养戏剧影视艺术精英人才。"
1202994801,北京服装学院,BJFZ,北京服装学院1959年2月建校，原名北京纺织工学院，1961年7月更名为北京化学纤维工学院，是由原纺织工业部建设的、以化学纤维高等教育为主的重点院校。1987年2月，改扩建为北京服装学院，为我国第一所服装高校。学校目前设有9个全日制本科教学学院（服装艺术与工程学院、服饰艺术与工程学院、材料科学与工程学院、艺术设计学院、时尚传播学院、商学院、信息工程学院、语言文化学院、美术学院），以及基础教学部、思想政治理论课教学部、研究生院、国际学院、继续教育学院。
1444154162,中国劳动关系学院,GDY142,中国劳动关系学院是中华全国总工会直属的唯一一所普通本科院校，由中华全国总工会与教育部共建。根据全国总工会和教育部的指导和要求，学校多年坚持弘扬劳动特色、工会特色、工运特色，坚定不移地走“特精尖”内涵式发展道路，已经形成了以普通本科教育为重点、工会干部培训为使命、稳步发展研究生教育、做精做强高等职业教育的办学格局，成为在工会和劳动关系领域学科门类较为齐全、完整的大学。截至2019年11月，学校共有全日制在校生6093人，其中研究生183人，本科生4785人，专科生1125人。
1001397001,天津师范大学,TJSFDX,"天津师范大学（Tianjin Normal University），简称“天师大”。坐落于中国五大国家中心城市之一——天津市。入选“卓越教师培养计划”、“特色重点学科项目”、“教育部来华留学示范基地”，“中日人文交流大学联盟”  ，是天津市属重点院校。
天津师范大学始建于1958年，原名天津师范学院，1982年更名为天津师范大学。1999年4月，原天津师范大学、天津师范高等专科学校、天津教育学院合并组建新天津师范大学。"
1001399001,天津财经大学,TJCJDX,天津财经大学是新中国最早建立的财经大学之一，是一所以经济学和管理学为主干，兼有法学、文学、理学、工学、教育学、艺术学等学科门类交叉渗透、协调发展的多科性大学。学校现拥有应用经济学、工商管理、管理科学与工程等3个一级学科博士学位授权点和博士后科研流动站，应用经济学等9个一级学科硕士学位授权点，工商管理硕士等13个专业硕士学位授权点。现开设49个本科专业，在校生15000余人，其中本科生12000余人、研究生近3000人。
1001309001,河北科技大学,HEBUST,河北科技大学是河北省重点建设的多科性骨干大学， 学校设有75个本科专业，涉及工、理、文、经、管、法、医、教育、艺术等九大门类。理工、文史类专业在河北省内全部本科一批招生。具有16个硕士学位授权一级学科，涵盖92个硕士学位授权二级学科。学校大力弘扬“进取、协作、奉献”的科大精神，形成了和而不同的文化理念、营造了内和外顺的发展环境。学校正围绕建设特色鲜明的全国知名大学的目标，抢抓机遇、创新发展，努力为国家和区域经济社会发展做出更大的贡献！
52001,河北师范大学,HEBTU,河北师范大学（Hebei Normal University）位于河北省省会石家庄市，是一所具有百年历史和光荣传统的省属重点大学。学校起源于1902年创建于北京的顺天府学堂和1906年创建于天津的北洋女师范学堂。1996年6月，原河北师范大学、河北师范学院、创建于1952年的河北教育学院以及创建于1984年的河北职业技术师范学院合并，组建成新的河北师范大学，是中国较早成立、规模较大的高等师范院校之一。
1001196001,保定学院,BDU,保定学院坐落于历史文化名城保定市，创建于1904年，始称“保定初级师范学堂”。学院占地近千亩，现有33个本科专业，全日制在校生14500余人。“德业兼修，知行并重”的教育理念和百年的历史积淀孕育了保定学院独有的校本传统和深厚的文化底蕴，培育出了以“西部支教毕业生群体”为代表的大批优秀人才，为地方教育和社会经济发展做出了重要贡献。2015年，被中央文明委授予“全国文明单位”荣誉称号。
1202954801,邢台学院,XTTC,邢台学院是一所省市共建、以市为主的全日制普通本科院校。学校前身直隶第四初级师范学堂，始建于1910年（清宣统二年），至今已有109年历史，是河北省最早成立的四所师范之一。成立初期的旧址部分仍保留在校园内，该旧址见证了中国师范教育百年发展历程。1996年3月，邢台师范专科学校、邢台教育学院、邢台经济管理干部学校三校合并，成立邢台师范高等专科学校。2002年3月，经教育部批准升格为邢台学院。
1001495003,山西大学,SXU,"山西大学前身为创建于1902年的山西大学堂，是中国最早的三所国立大学之一。改革开放后，山西大学伴随着我国科教兴国和高等教育崛起的良好机遇，成为一所文理相互渗透的综合性大学。1998年成为山西省重点建设大学。2005年，成为省部共建大学。2012年，山西大学成为“中西部高校提升综合实力”入选高校,迈上国家建设“有特色、高水平”大学的新平台。 2018年，成为部省合建高校。在新的历史起点上，学校将以提升质量为核心，走内涵式发展道路，加快建设区域特色鲜明的高水平研究型大学。"
1202998802,山西医科大学,SXMU,山西医科大学占地1422亩，现有29个本科专业、31个教学机构，12所直属附属医院，教师1900余人，研究生导师1600余人。学校为全国首批硕士学位授权单位、全国首批学士学位授权单位、全国第三批和山西省首批博士学位授权单位、全国首批护理学博士学位授权单位、全国开办七年制临床医学专业的25所医学院校之一、教育部首批“卓越医生教育培养计划”试点单位。有3个一级学科设有博士后科研流动站，6个一级学科博士学位授权点，9个一级学科硕士学位授权点。2018年已接受教育部本科教学工作审核评估。
